uuid, score, group,lsat,gender,race1,z,id,quality,score,group
48764268-1a17-4096-bb1d-34cee48a62ef,0.945945945945946,0,,,,,,,,
d0f5834f-2bf1-47b1-8e05-cb7b2d7db26a,0.918918918918919,1,,,,,,,,
3b976623-b177-41f8-96a6-45cedf940056,0.945945945945946,0,,,,,,,,
f1d10c29-637f-473c-ada4-56c8ada00153,0.918918918918919,1,,,,,,,,
e63852b4-d23f-45c7-a4d1-538d60627f71,0.945945945945946,0,,,,,,,,
7733793b-41bf-4a01-adcc-a1c04397de24,0.918918918918919,1,,,,,,,,
170912c5-4b2a-42d9-8e21-bf5bf3818207,0.945945945945946,0,,,,,,,,
aaefe346-11d1-43de-8f1f-1238a2acec1a,0.918918918918919,1,,,,,,,,
ec505346-10f1-4192-81f4-8d118530250f,0.945945945945946,0,,,,,,,,
a2a5a227-dc2b-4df6-be5d-b43216aa6128,0.918918918918919,1,,,,,,,,
fdaecc6b-cb5d-4993-861c-93100348adf8,0.945945945945946,0,,,,,,,,
5186c5b1-ff33-4d50-a428-f0647c5bc53a,0.918918918918919,1,,,,,,,,
501a1601-6844-4b11-a41d-b56e9be732d7,0.945945945945946,0,,,,,,,,
4a872b0f-6069-4ce2-b0f6-c752cbb0898c,0.918918918918919,1,,,,,,,,
9656b066-b304-45e6-8f8a-b4f30b2f0f37,0.945945945945946,0,,,,,,,,
093c6652-7632-4394-ac72-870aeedaf5d1,0.918918918918919,1,,,,,,,,
ed1f4675-485e-4a3a-9c1e-7b10cb676704,0.945945945945946,0,,,,,,,,
fcc31bee-0a08-465d-936b-c6a76f2ca4f1,0.918918918918919,1,,,,,,,,
0b83bd43-db65-4d28-abec-c80d5d0f2f1d,0.945945945945946,0,,,,,,,,
06dc5cd0-d676-47d8-847e-b067a7d4c921,0.918918918918919,1,,,,,,,,
78220854-dc9e-4729-9472-6acc3e0234ca,0.945945945945946,0,,,,,,,,
a7449012-e81a-48de-af96-f89b4f20b1c0,0.918918918918919,1,,,,,,,,
cad46941-4c5e-4e3d-a819-8ec0d01a4984,0.945945945945946,0,,,,,,,,
9e499aca-28b3-4c4a-b3ce-4780a8ca8d80,0.918918918918919,1,,,,,,,,
0435f391-547e-4115-9c19-ecbebd5e2ab6,0.945945945945946,0,,,,,,,,
9ef1d76d-00a6-4197-8b79-57e383e78d74,0.945945945945946,0,,,,,,,,
acd24591-a215-4652-9794-830f45765280,0.918918918918919,1,,,,,,,,
a28f8e24-b5d0-49f1-a6bb-5d1006c4a210,0.945945945945946,0,,,,,,,,
6bf650fa-dabd-4231-96fa-8c4ce369dfbd,0.918918918918919,1,,,,,,,,
aaac951a-cc9d-40bc-bc59-a0dd52447e15,0.945945945945946,0,,,,,,,,
8719c7a8-8c78-4db9-9735-46e85c5cb6e7,0.918918918918919,1,,,,,,,,
a324884f-7c5f-42ab-81e5-6ca94c371b95,0.945945945945946,0,,,,,,,,
46dd7e9c-abe9-483d-9ebc-0d21196c15ed,0.918918918918919,1,,,,,,,,
76c4c733-deb4-4a4e-a24f-c58e3989eee7,0.945945945945946,0,,,,,,,,
cdd8e424-3528-4388-a6b3-04789b156194,0.918918918918919,1,,,,,,,,
74ac091e-5e88-41d9-af91-439c696eccc9,0.945945945945946,0,,,,,,,,
d6db16a0-7ced-4889-9be2-e37abf957a33,0.918918918918919,1,,,,,,,,
2464bb21-aa40-4ab7-b46d-784531dbe503,0.945945945945946,0,,,,,,,,
b8e2e1ba-774d-4c4a-ab98-18d590153e4e,0.918918918918919,1,,,,,,,,
8221ed26-8299-4a19-a4d7-ec5d329571f7,0.945945945945946,0,,,,,,,,
d7e8ff5b-b65b-4a67-8541-2963a272f9a2,0.918918918918919,1,,,,,,,,
7980a11f-bc3d-4a7a-9cef-7a65e4042da2,0.945945945945946,0,,,,,,,,
4e20d06a-df56-404a-81c8-81ac9669efba,0.918918918918919,1,,,,,,,,
40acd6af-49b1-43cd-882d-c76950fca38e,0.945945945945946,0,,,,,,,,
b4f2a575-def1-4e6e-80df-75c6d43f8f40,0.918918918918919,1,,,,,,,,
084ebe8c-bc66-48b6-98b5-0b85bdcf861d,0.945945945945946,0,,,,,,,,
ce7ae2ac-a9aa-4ab9-a8d6-ab0e79ae557f,0.918918918918919,1,,,,,,,,
27dc27c7-d54d-4811-bdb9-78a2aad3002e,0.945945945945946,0,,,,,,,,
06b1e20f-0400-478a-af1f-b0b55d88cb37,0.918918918918919,1,,,,,,,,
5eefe7dd-bd24-4272-9b20-caafad2d1dc6,0.945945945945946,0,,,,,,,,
91ab93bc-b58b-483c-9e36-f42dc0422542,0.918918918918919,1,,,,,,,,
55ba7d15-f54d-416b-94b1-d33ba2f7b1f7,0.945945945945946,0,,,,,,,,
b5b65e95-a27b-41a9-926a-020befb66e81,0.945945945945946,0,,,,,,,,
b70097b8-c472-4a3f-835a-f3ce3776c1d3,0.918918918918919,1,,,,,,,,
7d64f734-408d-4007-9bb8-8be41ae500ae,0.945945945945946,0,,,,,,,,
79f12b42-80af-4939-8254-dd9e011e5771,0.918918918918919,1,,,,,,,,
2e87a482-f903-4808-a538-532cadc63435,0.945945945945946,0,,,,,,,,
10ea9403-6285-4c80-af9e-e2ed51d1ac27,0.918918918918919,1,,,,,,,,
e631e695-43a6-4e97-9f6e-a5d88972a4ad,0.945945945945946,0,,,,,,,,
e197bf41-f00f-419f-9d2d-80226816f4de,0.918918918918919,1,,,,,,,,
4eb7252d-e256-428a-9cb8-c9bf4272d19d,0.945945945945946,0,,,,,,,,
bc9da705-7ce1-432c-960a-fa3af4083146,0.918918918918919,1,,,,,,,,
879d454f-1b18-4ab9-9bb6-82f5dbce039a,0.945945945945946,0,,,,,,,,
1deb768e-ef74-4492-9461-6a9d7ee59f68,0.918918918918919,1,,,,,,,,
6f52e1bf-cfce-473a-b4b0-cc3f4a71a1e0,0.945945945945946,0,,,,,,,,
afb2d233-86da-4862-b09b-f1e45c75c697,0.918918918918919,1,,,,,,,,
f384d8d7-6c98-45c9-9280-8e988789434d,0.945945945945946,0,,,,,,,,
08fadb80-b709-44b1-ba6b-d140c0a28da1,0.918918918918919,1,,,,,,,,
20958e0a-7c71-49d8-8787-b30c061dde57,0.945945945945946,0,,,,,,,,
a141b2d3-e22e-456b-b850-f08b240607a8,0.918918918918919,1,,,,,,,,
950f66b3-0d15-4204-bb18-565bdeb55793,0.945945945945946,0,,,,,,,,
e75425bc-6b6d-4703-a523-0516db83b6c7,0.918918918918919,1,,,,,,,,
c5e0c001-e801-46a5-b0ea-f0199de4362a,0.945945945945946,0,,,,,,,,
26b3631a-ae58-4306-a422-a776cc21e9a4,0.918918918918919,1,,,,,,,,
416851cd-526d-4517-928e-a5681b5d434c,0.945945945945946,0,,,,,,,,
6dd7679a-bf2d-4302-bcc4-75be665624fc,0.918918918918919,1,,,,,,,,
b1df19ec-36c6-45e9-93d3-5a9c7c902e72,0.945945945945946,0,,,,,,,,
e7b12eeb-edc3-4706-b093-7aeca2e00e70,0.918918918918919,1,,,,,,,,
cc3c2f51-595f-4184-8fea-1e24343ac9b9,0.945945945945946,0,,,,,,,,
8ee51c28-70c4-4745-b67a-941e20816754,0.945945945945946,0,,,,,,,,
40790d1b-aee7-4d98-8e4e-4f5cc90ac231,0.918918918918919,1,,,,,,,,
e0393091-cb9f-4165-b6f9-9cf7c731eb92,0.945945945945946,0,,,,,,,,
c09b1a4d-53f3-4111-9107-1fcef86135ff,0.918918918918919,1,,,,,,,,
95938ac7-564d-45ae-8aa1-75987ad9a900,0.945945945945946,0,,,,,,,,
653f1d27-220e-4435-a973-e92572691c4c,0.918918918918919,1,,,,,,,,
d0c507d5-e65c-4263-925a-25f1f41b04a9,0.945945945945946,0,,,,,,,,
67aa1b46-338f-48d7-a778-ec622ac973c7,0.918918918918919,1,,,,,,,,
fcb846b9-4c70-49a8-a487-40301d730262,0.945945945945946,0,,,,,,,,
52dd13d5-e2f0-4497-b3c0-496bd2975342,0.918918918918919,1,,,,,,,,
b5464994-76e4-4136-ab95-e46d9b2337e9,0.945945945945946,0,,,,,,,,
7cb50cac-de36-4854-8d40-5496636ce8dd,0.918918918918919,1,,,,,,,,
b60d7cbb-f0c0-4ab5-94bf-4d2e43e9cb75,0.945945945945946,0,,,,,,,,
92e723c5-6f19-4cc5-ab23-29e433d6839d,0.918918918918919,1,,,,,,,,
f99b2088-bd16-42a6-8f29-e72f6af67ae4,0.945945945945946,0,,,,,,,,
b8a3f7da-c11a-46fe-b953-c9eb50155b2d,0.918918918918919,1,,,,,,,,
b2c7bf9b-20df-4c36-9eb4-9fd0a5267da6,0.945945945945946,0,,,,,,,,
03be3c68-8e21-40ce-b755-fec723efb748,0.918918918918919,1,,,,,,,,
20aa270a-e41c-4f44-b2f6-431742acf18a,0.945945945945946,0,,,,,,,,
1a732fb6-ba8c-4a87-88a6-bc82f031e295,0.918918918918919,1,,,,,,,,
a9086bcd-49ce-46f0-9889-95418180ab53,0.945945945945946,0,,,,,,,,
b1c6929c-305b-48c4-9486-69f9206df721,0.918918918918919,1,,,,,,,,
74298f7e-78c7-4649-8c4a-f75b1777516d,0.945945945945946,0,,,,,,,,
4be0411e-18c0-4b18-a758-c906f1b877de,0.918918918918919,1,,,,,,,,
5c3d694f-d836-4a77-b01f-0aa89f2bf710,0.945945945945946,0,,,,,,,,
1a6d3193-b6f3-4cf6-9081-76c792e2f16c,0.918918918918919,1,,,,,,,,
0deb5ede-a7bf-4be5-a736-5bc6e494972a,0.945945945945946,0,,,,,,,,
5608a984-eebe-483d-a615-8d9f94ff5cd4,0.945945945945946,0,,,,,,,,
db40571c-2181-462c-8948-681ddb81297d,0.918918918918919,1,,,,,,,,
59aef18d-ab98-49a2-bd7a-b9b8ef090329,0.945945945945946,0,,,,,,,,
e9e2b1f7-32ac-4a8a-88be-a521136c297f,0.918918918918919,1,,,,,,,,
96f9543c-b95d-4b04-b62f-66eed6927a64,0.945945945945946,0,,,,,,,,
7e3400f8-3c95-4442-9d1b-726ada636aa3,0.918918918918919,1,,,,,,,,
06c62054-9307-4fda-90ce-5babf01e7f95,0.945945945945946,0,,,,,,,,
64136439-4dcc-4c05-b83f-617e3096b9ac,0.918918918918919,1,,,,,,,,
76d5b1a2-d9fe-40fd-bf68-3c0444bd35f1,0.945945945945946,0,,,,,,,,
743cf4fd-42b6-436b-85e1-c9fd613f3907,0.918918918918919,1,,,,,,,,
1001548d-c275-475b-a35b-e27ccbeec3a7,0.945945945945946,0,,,,,,,,
6c033504-5deb-4c69-9338-10a510b0a0d5,0.918918918918919,1,,,,,,,,
38aa7635-d656-4214-aa93-13960d11421e,0.945945945945946,0,,,,,,,,
43f360a4-8dff-4e40-8367-1650baf121d0,0.918918918918919,1,,,,,,,,
bc1e191b-3c53-44e3-9114-ddb429d80744,0.945945945945946,0,,,,,,,,
69f1e288-7190-4849-93a3-0b0bf6d47455,0.918918918918919,1,,,,,,,,
7d3c66ed-8fe0-40eb-842f-c6351e141f39,0.945945945945946,0,,,,,,,,
38f940ef-e208-44f7-867b-807cf639a7de,0.918918918918919,1,,,,,,,,
5bf06b4a-cf00-4bbf-bb2c-6b4e1cd9c48e,0.945945945945946,0,,,,,,,,
97aa8f98-61c6-4607-8d2a-8784dfb50341,0.918918918918919,1,,,,,,,,
91dba3e2-e1a2-47ce-b91a-22288ad0801f,0.945945945945946,0,,,,,,,,
d1e237bb-2531-407f-bb35-658789b7ce04,0.918918918918919,1,,,,,,,,
34c7201a-0842-4c9d-9d77-9ccac94c32fa,0.945945945945946,0,,,,,,,,
7dbab2b9-891a-4aac-8c82-5bb1c71b6349,0.918918918918919,1,,,,,,,,
62d5eb05-02a0-436c-ae84-3c2343f60583,0.945945945945946,0,,,,,,,,
b2a18eb1-5380-479e-a2cb-c9feb3a43259,0.918918918918919,1,,,,,,,,
c71290c0-11d6-4f5b-b012-e35b19a75cb3,0.945945945945946,0,,,,,,,,
2d3b88a7-fc8e-4a09-9e9d-923e63a56210,0.918918918918919,1,,,,,,,,
b998e323-c715-41c9-817c-ca946c494c99,0.945945945945946,0,,,,,,,,
1c449cec-3003-4bdf-9780-ef66a8c7c3e2,0.945945945945946,0,,,,,,,,
7236ad52-5d95-4604-a5de-f54fc88e3c8c,0.918918918918919,1,,,,,,,,
970f9f6a-7b2a-4aaa-9d37-85908fc10ca8,0.945945945945946,0,,,,,,,,
bc699659-5974-440d-897f-812b3858eb29,0.918918918918919,1,,,,,,,,
05f0ab7a-625b-4fca-a838-48f65b84019b,0.945945945945946,0,,,,,,,,
0d49fd15-fab2-4ede-8ae9-c353610c335a,0.918918918918919,1,,,,,,,,
7b90ad81-b3ff-4501-b435-9eb2a19142f4,0.945945945945946,0,,,,,,,,
0ac751f6-28d2-48f6-bdec-4caeba62b389,0.918918918918919,1,,,,,,,,
47095446-8596-40a4-9c41-5281fd45bb6e,0.945945945945946,0,,,,,,,,
1e43d280-c685-4495-8433-eeb6f5a21c25,0.918918918918919,1,,,,,,,,
43d1a61a-e23b-4e35-9c78-5003fa8b6e61,0.945945945945946,0,,,,,,,,
d604665a-b182-4aee-9327-6f7c7fe748f3,0.918918918918919,1,,,,,,,,
8a97c917-88e1-4222-b754-dbc090c110dc,0.945945945945946,0,,,,,,,,
9daa729b-0933-4b71-a252-d19da7cc67dd,0.918918918918919,1,,,,,,,,
2625058c-ba21-422c-a20e-d44b91435751,0.945945945945946,0,,,,,,,,
f50d588d-7f8b-4288-a062-6bc2b7288709,0.918918918918919,1,,,,,,,,
6cc92b2f-204f-439e-9847-a25485ed1260,0.945945945945946,0,,,,,,,,
6dcf3ceb-c258-415d-8383-2ae5a563c6c3,0.918918918918919,1,,,,,,,,
70c73370-2e7d-472a-8766-6963c7846c2a,0.945945945945946,0,,,,,,,,
851ac09b-9c0a-41c2-835a-95e00d600f64,0.918918918918919,1,,,,,,,,
12117591-aeb0-4b80-b735-3e838c039f8e,0.945945945945946,0,,,,,,,,
bc167bc3-0aa1-4472-97e7-1a0f29aadf27,0.918918918918919,1,,,,,,,,
d770b79f-3fec-4b67-8c0a-cd148bea8900,0.945945945945946,0,,,,,,,,
58ced14d-5d03-4fba-9ad9-ef15631c8422,0.918918918918919,1,,,,,,,,
1f36d3de-78d2-400d-8636-48d09163d898,0.945945945945946,0,,,,,,,,
2e0802d4-af9e-4400-87b0-622c04042fee,0.918918918918919,1,,,,,,,,
43263739-376c-4c6c-85ca-4b6f69fe1b69,0.945945945945946,0,,,,,,,,
bbfdf8f1-4316-4de7-968b-63e843051ef5,0.945945945945946,0,,,,,,,,
37f78b54-1593-4832-b588-fd3396d05f86,0.918918918918919,1,,,,,,,,
5061a7bd-b496-4267-88ea-ac93be78b87a,0.945945945945946,0,,,,,,,,
934a9007-fc7a-495b-a8cf-0d89c25fd479,0.918918918918919,1,,,,,,,,
7e7e7171-08ce-4a22-8d2e-7badde09f986,0.945945945945946,0,,,,,,,,
ee9a258c-e4e3-4cf0-b309-8d6a69812331,0.918918918918919,1,,,,,,,,
8c7d8cb6-731a-4078-8e8a-255357d03733,0.945945945945946,0,,,,,,,,
3af909b6-52ef-4593-8c79-23dc05f013fd,0.918918918918919,1,,,,,,,,
5b008529-6094-4a41-9c3b-cf57c9dfbeea,0.945945945945946,0,,,,,,,,
02c6620a-ace3-4318-a7f7-ffecdca410ec,0.918918918918919,1,,,,,,,,
0b5ffe22-3536-4920-b60a-ce9f881c6ebe,0.945945945945946,0,,,,,,,,
d5f8aa22-07c5-4a61-9833-1e86d20663ff,0.918918918918919,1,,,,,,,,
998b5571-3e2d-4b8b-b258-28b317374d0e,0.945945945945946,0,,,,,,,,
c6e045bc-edc2-4c50-a9e9-6d126baf8fe0,0.918918918918919,1,,,,,,,,
1c8b1c6b-c37f-4307-8d99-6d5fd1ede6a8,0.945945945945946,0,,,,,,,,
34a54719-9035-4d9f-b176-3022f57e6131,0.918918918918919,1,,,,,,,,
7868e1f3-cbff-474e-a85f-4fb0ba282ec3,0.945945945945946,0,,,,,,,,
ea0ed911-e1f1-4dd5-9b25-60556cb9254b,0.918918918918919,1,,,,,,,,
3115300f-6f77-4bdb-b215-c5191b895ae2,0.945945945945946,0,,,,,,,,
596eeb9f-6bdc-4023-881d-50eb73c4d162,0.918918918918919,1,,,,,,,,
c65738f1-d60e-4bd1-a307-4627b6e29eaa,0.945945945945946,0,,,,,,,,
31ef8181-11d2-472a-982e-078edad27d41,0.918918918918919,1,,,,,,,,
a08abdc8-1cc9-4e83-a5b6-ba0460a585d5,0.945945945945946,0,,,,,,,,
a9b364bc-df40-4cb9-9f01-5ad8bb420917,0.918918918918919,1,,,,,,,,
92482bf1-f503-4696-b841-4dc9263b3d8b,0.945945945945946,0,,,,,,,,
41f4ec66-47db-4b15-bf73-85f226dfe36a,0.918918918918919,1,,,,,,,,
fb01d275-6276-4544-97a5-f58f74f13285,0.945945945945946,0,,,,,,,,
c31d3c68-5822-4249-b629-a21577b4d930,0.918918918918919,1,,,,,,,,
0704adb8-d9b6-4457-9d71-9f78e2ccbb94,0.945945945945946,0,,,,,,,,
55c917dd-77bb-46ae-a9f1-413b738e72b5,0.945945945945946,0,,,,,,,,
c1a85885-776d-4ea8-9a30-a6d94bca8340,0.918918918918919,1,,,,,,,,
9fd7ab2a-a47b-434b-997d-c565cee306a2,0.945945945945946,0,,,,,,,,
89560170-c0ca-48e2-95cd-ea3b59a51723,0.918918918918919,1,,,,,,,,
46a3851f-98b0-479f-a195-e9190db07b0f,0.945945945945946,0,,,,,,,,
12f25597-2b8b-4fdb-8ff3-184bb5a4d232,0.918918918918919,1,,,,,,,,
668dfaf8-66b0-483b-8aee-2ea6749f2ff7,0.945945945945946,0,,,,,,,,
d5b60603-3a6a-4e22-91bc-13c960f98d8a,0.918918918918919,1,,,,,,,,
50abbffb-a056-4b91-92ea-d807633fbd36,0.945945945945946,0,,,,,,,,
e94366b5-90e2-490b-b511-9be0bf14a502,0.918918918918919,1,,,,,,,,
36847e1c-738d-454f-81cf-83dee4e427c6,0.945945945945946,0,,,,,,,,
6d0ad159-cae9-48b9-b929-fca6d04dae6c,0.918918918918919,1,,,,,,,,
2be56f10-f5df-4a1c-bd5a-870bafda59e4,0.945945945945946,0,,,,,,,,
b35257dc-4e35-4dcd-82c8-cc51e2dc9480,0.918918918918919,1,,,,,,,,
81fd198c-ff27-40f2-8aa9-4fcc8cd49567,0.945945945945946,0,,,,,,,,
dd0571b8-95fb-4718-808e-3a56d899d43a,0.918918918918919,1,,,,,,,,
aace0b96-2f4c-4de4-a837-95cb30511054,0.945945945945946,0,,,,,,,,
834c723f-3eae-4951-9404-fa307b48a68a,0.918918918918919,1,,,,,,,,
94d68760-60d8-4fa4-a0f8-761f314acec5,0.945945945945946,0,,,,,,,,
e199d02a-0abf-410d-8fcd-57a9c8faaf90,0.918918918918919,1,,,,,,,,
20444dc8-353b-4085-b282-b6f5e25d944e,0.945945945945946,0,,,,,,,,
77cd35ca-4d44-4296-9eab-355ca2c2592d,0.918918918918919,1,,,,,,,,
26daf46c-3767-40f4-bed7-0a56607aab1b,0.945945945945946,0,,,,,,,,
7c1255bc-a867-4958-8d3e-b25c892eb44c,0.918918918918919,1,,,,,,,,
bf2b5cbd-996b-4f68-bd97-9a49909b47d9,0.945945945945946,0,,,,,,,,
ccc02d5c-34b8-49b6-86ea-29fdf8583351,0.918918918918919,1,,,,,,,,
312ef63b-d9fd-49ce-ad5b-26e581cf32d5,0.945945945945946,0,,,,,,,,
ec129224-2362-4e7c-81d9-d199373a3ff5,0.918918918918919,1,,,,,,,,
33a49e9b-dee6-43bf-9b7b-2db4b3259776,0.945945945945946,0,,,,,,,,
698d8512-a1cb-4153-8fe9-a51d95571ad9,0.945945945945946,0,,,,,,,,
390494ef-eb53-4665-895f-a0b866d1bb36,0.918918918918919,1,,,,,,,,
948f232a-93a3-4174-9f96-77311628e1be,0.945945945945946,0,,,,,,,,
254a1d95-7a92-4846-b202-444b096807fe,0.918918918918919,1,,,,,,,,
49e49e6a-5765-430b-8cfe-0f4cc83284b8,0.945945945945946,0,,,,,,,,
6e43cdec-072e-4914-8b9e-ad439b82442a,0.9054054054054054,1,,,,,,,,
c79e95d5-e234-4de9-b933-b489fbf175f7,0.945945945945946,0,,,,,,,,
4377411b-a1c4-496e-9467-067c5577862c,0.9054054054054054,1,,,,,,,,
02fefc34-4bb2-4d96-9e6c-25f24e12c09b,0.945945945945946,0,,,,,,,,
3e6d4646-4a20-4e40-a62e-781c4a11ee61,0.8918918918918919,1,,,,,,,,
a18311d8-b89d-43e3-b4ec-0391fdce8f05,0.945945945945946,0,,,,,,,,
d42c8d59-0b45-4133-8c95-05af073a5bba,0.8918918918918919,1,,,,,,,,
7c89ba08-d7fc-4321-85a1-e29f913d99a7,0.945945945945946,0,,,,,,,,
f0edb770-db1c-4d81-a38e-c4da7fcfbb60,0.8918918918918919,1,,,,,,,,
3f4e66c5-7c40-4029-82d7-3051e08cdb44,0.945945945945946,0,,,,,,,,
34f8fa38-e754-4961-af2c-149579dee361,0.8918918918918919,1,,,,,,,,
b0d8b023-65a7-4e19-b906-21901407a683,0.945945945945946,0,,,,,,,,
0511655a-21dc-4658-bd7c-efd37e513bdf,0.8918918918918919,1,,,,,,,,
329ed0f3-f4b8-4983-886f-91196387c8b1,0.945945945945946,0,,,,,,,,
989248c7-9d2c-4190-a0ae-c374067d4dac,0.8918918918918919,1,,,,,,,,
63f695b4-bac9-483e-b229-4c06fd1647a3,0.945945945945946,0,,,,,,,,
12022d9e-b061-4f06-8d36-da8526df0fdb,0.8918918918918919,1,,,,,,,,
294252c8-7dea-476a-9561-6a53c93c9138,0.945945945945946,0,,,,,,,,
50175b22-fef8-4381-b9e2-7f7fed0cb29f,0.8918918918918919,1,,,,,,,,
4bd231ab-39be-4644-a434-699b83364a67,0.945945945945946,0,,,,,,,,
457823fc-580c-4a0d-a4a9-742c39322d1c,0.8918918918918919,1,,,,,,,,
195af92b-8a3c-42ff-839a-864d32365173,0.945945945945946,0,,,,,,,,
d09fe577-b17f-4b5d-95bc-2df4d8b173da,0.8918918918918919,1,,,,,,,,
3501fe24-118f-4cfb-9309-28b4f61c9cbc,0.945945945945946,0,,,,,,,,
476e02da-f6a4-4cb3-bbdc-cef51c4c254c,0.8918918918918919,1,,,,,,,,
551e8ce2-6737-4e71-971d-1954edbf2c6b,0.945945945945946,0,,,,,,,,
c108f57b-350d-4f7b-9410-bda1a5e761cc,0.945945945945946,0,,,,,,,,
f574410d-6e05-4014-9289-6d70d8bb1855,0.8918918918918919,1,,,,,,,,
924aca08-5939-459f-9010-4d3557964dcf,0.945945945945946,0,,,,,,,,
20ed88bb-cfa6-46fe-84cc-6e361711668c,0.8918918918918919,1,,,,,,,,
aa8921aa-5fd5-4588-ac2b-de1e83f18e44,0.945945945945946,0,,,,,,,,
39264b95-4fec-4749-b963-b187dd4e0be6,0.8918918918918919,1,,,,,,,,
8ccab524-70a1-4f7a-8249-9b315c0d8070,0.945945945945946,0,,,,,,,,
0f622703-3a44-4b6a-ab72-161daae2cbf4,0.8918918918918919,1,,,,,,,,
2622d95f-62fd-4500-b24a-3da99d0e3768,0.945945945945946,0,,,,,,,,
17dc1823-da87-4736-b700-0fdadac667fb,0.8918918918918919,1,,,,,,,,
7dc78e13-2c4b-44a0-919f-43ae8aea8c76,0.945945945945946,0,,,,,,,,
9ec6c7d4-1ebf-406b-9702-74f27bc87c28,0.8918918918918919,1,,,,,,,,
cd2fb2e3-55e8-4f3f-abcb-637bdd28208e,0.945945945945946,0,,,,,,,,
21304a54-aa97-4f77-98cf-6584be0b86f6,0.8918918918918919,1,,,,,,,,
f157229a-c30a-4d73-b99e-2c24f3941519,0.945945945945946,0,,,,,,,,
dc91f7d3-36c2-46ae-b2b3-4947b766aeca,0.8918918918918919,1,,,,,,,,
fd6d990f-5caa-461d-84da-0535ea2b6b32,0.945945945945946,0,,,,,,,,
87290cc9-6ee2-42ee-948c-2afa9a5b0805,0.8918918918918919,1,,,,,,,,
43dca666-2cd8-4dd1-b4db-ba892a8f1da3,0.945945945945946,0,,,,,,,,
dd6fb458-f3bc-405a-b857-a95f8dfbba22,0.8918918918918919,1,,,,,,,,
64cd26ac-6c35-4a78-bbd4-b5174a050d76,0.945945945945946,0,,,,,,,,
09c28ea3-4d15-4552-8b06-923d7fdd0cd0,0.8918918918918919,1,,,,,,,,
f15d1fe5-6bce-4a9d-b27b-5cc9c2afd783,0.945945945945946,0,,,,,,,,
8dfde5a0-f088-4aec-9931-dd92b1149b4d,0.8918918918918919,1,,,,,,,,
f9f1bcc4-c776-4507-ad96-19a50381fbf2,0.945945945945946,0,,,,,,,,
f76ae2d5-1e01-49cd-a1cc-b6372440c98c,0.8918918918918919,1,,,,,,,,
9cb3ca4a-d951-4313-ba9b-3c1a96b62053,0.945945945945946,0,,,,,,,,
2be2b0f9-7ead-44be-8ac4-a613d193d62f,0.8918918918918919,1,,,,,,,,
6add03bc-f98e-4581-b82b-d1fb99c314f1,0.945945945945946,0,,,,,,,,
d03673e6-7adc-4acd-a869-344e8e6b7ebb,0.945945945945946,0,,,,,,,,
9a154ee7-ffa9-4cc1-b6ca-8becbcab4d7e,0.8918918918918919,1,,,,,,,,
7d4787b6-76df-445e-ad16-cd9b927046ba,0.945945945945946,0,,,,,,,,
999a8f18-6e04-44e6-9e9a-7d747b3be55c,0.8918918918918919,1,,,,,,,,
c1b570f6-9403-4e05-b022-f7d6ce94adbf,0.945945945945946,0,,,,,,,,
81ffd7d8-1241-48cb-bac2-2c18be2b93d2,0.8918918918918919,1,,,,,,,,
5b38daa0-e2a6-4abd-9ca9-3e3eb04b6120,0.945945945945946,0,,,,,,,,
04e4266f-129a-44dd-9763-99903fd570ac,0.8918918918918919,1,,,,,,,,
86b4133d-9cbb-4360-a499-e13a79e932fa,0.945945945945946,0,,,,,,,,
5f7f162e-9ab8-414c-b02f-1adfb2dc22e7,0.8918918918918919,1,,,,,,,,
77bec2e1-9152-4471-a60f-afc2b0dc1fe3,0.945945945945946,0,,,,,,,,
28a82374-3686-4b45-bda0-92f34fd3823b,0.8918918918918919,1,,,,,,,,
61799466-8c4c-4dc7-8d8a-ca69006b7980,0.945945945945946,0,,,,,,,,
00bce8f1-dd51-4459-9ac1-f7a5c465156c,0.8918918918918919,1,,,,,,,,
8582d338-c59e-48ed-8c40-9365a1f07efb,0.945945945945946,0,,,,,,,,
ac77d87a-3dba-4f85-abf2-84352ea07c2c,0.8918918918918919,1,,,,,,,,
a551d6cb-112e-452c-be43-6e8a099a9702,0.945945945945946,0,,,,,,,,
30474ff9-4537-4172-b520-fc4316fe15d4,0.8918918918918919,1,,,,,,,,
30b977a6-2c90-4513-a00b-402072b41ff9,0.945945945945946,0,,,,,,,,
c2e82ef8-6bf2-4e6a-9c6e-40217963e2a2,0.8918918918918919,1,,,,,,,,
40fbd92d-71b6-41d4-8984-31ff20e4bb67,0.945945945945946,0,,,,,,,,
be9828e2-21bf-4eaf-b1ff-a3eaa05ba597,0.8918918918918919,1,,,,,,,,
2560be2e-f1d6-4b03-b049-3075decf8089,0.945945945945946,0,,,,,,,,
7aa0c696-e949-42de-9fea-d239e47ef23c,0.8918918918918919,1,,,,,,,,
b4b7e18f-8c82-4a44-b0e6-2af1a6bc9522,0.945945945945946,0,,,,,,,,
79a46f3c-055e-4ba7-81fc-c9df0df717f7,0.8918918918918919,1,,,,,,,,
65ccd088-e8e3-456d-92bb-82254b72fe84,0.945945945945946,0,,,,,,,,
04a38568-842d-414e-a8f5-a4830dec0b8d,0.8918918918918919,1,,,,,,,,
6dea0329-7103-4c66-b005-3ee1c8d76809,0.945945945945946,0,,,,,,,,
a678555f-3ac9-4647-bad1-ae0177aff300,0.8918918918918919,1,,,,,,,,
