,lsat,gender,race1,z,id,quality,quality_norm
1388,45.0,female,asian,female,9841,0.918918918918919,0.9166666666666666
1389,45.0,female,white,female,14955,0.918918918918919,0.9166666666666666
1390,45.0,female,white,female,2497,0.918918918918919,0.9166666666666666
1391,45.0,female,white,female,9934,0.918918918918919,0.9166666666666666
1392,45.0,female,white,female,20848,0.918918918918919,0.9166666666666666
1393,45.0,female,white,female,9941,0.918918918918919,0.9166666666666666
1394,45.0,female,white,female,13877,0.918918918918919,0.9166666666666666
1395,45.0,female,white,female,9838,0.918918918918919,0.9166666666666666
1396,45.0,female,white,female,9868,0.918918918918919,0.9166666666666666
1397,45.0,female,white,female,156,0.918918918918919,0.9166666666666666
1398,45.0,female,white,female,5350,0.918918918918919,0.9166666666666666
1399,45.0,female,white,female,18698,0.918918918918919,0.9166666666666666
1400,45.0,female,white,female,12949,0.918918918918919,0.9166666666666666
1401,45.0,female,white,female,5205,0.918918918918919,0.9166666666666666
1402,45.0,female,white,female,5301,0.918918918918919,0.9166666666666666
1403,45.0,female,white,female,18734,0.918918918918919,0.9166666666666666
1404,45.0,female,white,female,5873,0.918918918918919,0.9166666666666666
1405,45.0,female,white,female,9125,0.918918918918919,0.9166666666666666
1406,45.0,female,white,female,21087,0.918918918918919,0.9166666666666666
1407,45.0,female,white,female,20494,0.918918918918919,0.9166666666666666
1408,45.0,female,white,female,15475,0.918918918918919,0.9166666666666666
1409,45.0,female,white,female,9082,0.918918918918919,0.9166666666666666
1410,45.0,female,white,female,6651,0.918918918918919,0.9166666666666666
1411,45.0,female,white,female,6637,0.918918918918919,0.9166666666666666
1412,45.0,female,white,female,14276,0.918918918918919,0.9166666666666666
1413,45.0,female,white,female,1493,0.918918918918919,0.9166666666666666
1414,45.0,female,white,female,21267,0.918918918918919,0.9166666666666666
1415,45.0,female,white,female,16051,0.918918918918919,0.9166666666666666
1416,45.0,female,white,female,20144,0.918918918918919,0.9166666666666666
1417,45.0,female,white,female,14659,0.918918918918919,0.9166666666666666
1418,45.0,female,white,female,13310,0.918918918918919,0.9166666666666666
1419,45.0,female,white,female,13312,0.918918918918919,0.9166666666666666
1420,45.0,female,white,female,1461,0.918918918918919,0.9166666666666666
1421,45.0,female,white,female,1472,0.918918918918919,0.9166666666666666
1422,45.0,female,white,female,14229,0.918918918918919,0.9166666666666666
1423,45.0,female,white,female,13601,0.918918918918919,0.9166666666666666
1424,45.0,female,white,female,13360,0.918918918918919,0.9166666666666666
1425,45.0,female,white,female,12432,0.918918918918919,0.9166666666666666
1426,45.0,female,white,female,6005,0.918918918918919,0.9166666666666666
1427,45.0,female,white,female,508,0.918918918918919,0.9166666666666666
1428,45.0,female,white,female,8585,0.918918918918919,0.9166666666666666
1429,45.0,female,white,female,4422,0.918918918918919,0.9166666666666666
1430,45.0,female,white,female,13569,0.918918918918919,0.9166666666666666
1431,45.0,female,white,female,14589,0.918918918918919,0.9166666666666666
1432,45.0,female,white,female,14592,0.918918918918919,0.9166666666666666
1433,45.0,female,asian,female,14586,0.918918918918919,0.9166666666666666
1434,45.0,female,white,female,3027,0.918918918918919,0.9166666666666666
1435,45.0,female,white,female,3088,0.918918918918919,0.9166666666666666
1436,45.0,female,white,female,2930,0.918918918918919,0.9166666666666666
1437,45.0,female,white,female,9229,0.918918918918919,0.9166666666666666
1438,45.0,female,white,female,9212,0.918918918918919,0.9166666666666666
1439,45.0,female,white,female,2980,0.918918918918919,0.9166666666666666
1440,45.0,female,white,female,15378,0.918918918918919,0.9166666666666666
1441,45.0,female,asian,female,3531,0.918918918918919,0.9166666666666666
1442,45.0,female,white,female,3581,0.918918918918919,0.9166666666666666
1443,45.0,female,white,female,16239,0.918918918918919,0.9166666666666666
1444,45.0,female,white,female,14201,0.918918918918919,0.9166666666666666
1445,45.0,female,white,female,8151,0.918918918918919,0.9166666666666666
1446,45.0,female,white,female,16315,0.918918918918919,0.9166666666666666
1447,45.0,female,asian,female,14642,0.918918918918919,0.9166666666666666
1448,45.0,female,white,female,14122,0.918918918918919,0.9166666666666666
1449,45.0,female,white,female,16443,0.918918918918919,0.9166666666666666
1450,45.0,female,asian,female,9294,0.918918918918919,0.9166666666666666
1451,45.0,female,white,female,9284,0.918918918918919,0.9166666666666666
1452,45.0,female,white,female,13272,0.918918918918919,0.9166666666666666
1453,45.0,female,white,female,13275,0.918918918918919,0.9166666666666666
1454,45.0,female,white,female,13632,0.918918918918919,0.9166666666666666
1455,45.0,female,white,female,13622,0.918918918918919,0.9166666666666666
1456,45.0,female,white,female,13623,0.918918918918919,0.9166666666666666
1457,45.0,female,white,female,1859,0.918918918918919,0.9166666666666666
1458,45.0,female,white,female,10952,0.918918918918919,0.9166666666666666
1459,45.0,female,asian,female,1548,0.918918918918919,0.9166666666666666
1460,45.0,female,white,female,3092,0.918918918918919,0.9166666666666666
1461,45.0,female,white,female,9005,0.918918918918919,0.9166666666666666
1462,45.0,female,white,female,14570,0.918918918918919,0.9166666666666666
1463,45.0,female,white,female,9001,0.918918918918919,0.9166666666666666
1464,45.0,female,white,female,20419,0.918918918918919,0.9166666666666666
1465,45.0,female,white,female,13684,0.918918918918919,0.9166666666666666
1466,45.0,female,white,female,15263,0.918918918918919,0.9166666666666666
1467,45.0,female,white,female,371,0.918918918918919,0.9166666666666666
1468,45.0,female,white,female,391,0.918918918918919,0.9166666666666666
1469,45.0,female,white,female,13220,0.918918918918919,0.9166666666666666
1470,45.0,female,asian,female,2027,0.918918918918919,0.9166666666666666
1471,45.0,female,white,female,16391,0.918918918918919,0.9166666666666666
1472,45.0,female,white,female,6815,0.918918918918919,0.9166666666666666
1473,45.0,female,white,female,11160,0.918918918918919,0.9166666666666666
1474,45.0,female,hisp,female,3670,0.918918918918919,0.9166666666666666
1475,45.0,female,hisp,female,11184,0.918918918918919,0.9166666666666666
1476,45.0,female,white,female,21323,0.918918918918919,0.9166666666666666
1477,45.0,female,white,female,10275,0.918918918918919,0.9166666666666666
1478,45.0,female,white,female,14751,0.918918918918919,0.9166666666666666
1479,45.0,female,white,female,20991,0.918918918918919,0.9166666666666666
1480,45.0,female,white,female,10337,0.918918918918919,0.9166666666666666
1481,45.0,female,white,female,21340,0.918918918918919,0.9166666666666666
1482,45.0,female,white,female,1352,0.918918918918919,0.9166666666666666
1483,45.0,female,white,female,13400,0.918918918918919,0.9166666666666666
1484,45.0,female,white,female,1791,0.918918918918919,0.9166666666666666
1485,45.0,female,white,female,3138,0.918918918918919,0.9166666666666666
1486,45.0,female,white,female,4603,0.918918918918919,0.9166666666666666
1487,45.0,female,other,female,13426,0.918918918918919,0.9166666666666666
1488,45.0,female,white,female,13420,0.918918918918919,0.9166666666666666
1489,45.0,female,white,female,17862,0.918918918918919,0.9166666666666666
1490,45.0,female,white,female,17839,0.918918918918919,0.9166666666666666
1491,45.0,female,white,female,8693,0.918918918918919,0.9166666666666666
1492,45.0,female,white,female,8696,0.918918918918919,0.9166666666666666
1493,45.0,female,white,female,14327,0.918918918918919,0.9166666666666666
1494,45.0,female,white,female,745,0.918918918918919,0.9166666666666666
1495,45.0,female,white,female,12145,0.918918918918919,0.9166666666666666
1496,45.0,female,white,female,2734,0.918918918918919,0.9166666666666666
1497,45.0,female,white,female,20632,0.918918918918919,0.9166666666666666
1498,45.0,female,white,female,10172,0.918918918918919,0.9166666666666666
1499,45.0,female,white,female,10254,0.918918918918919,0.9166666666666666
1500,45.0,female,white,female,7954,0.918918918918919,0.9166666666666666
1501,45.0,female,white,female,9418,0.918918918918919,0.9166666666666666
1502,45.0,female,white,female,2118,0.918918918918919,0.9166666666666666
1503,45.0,female,white,female,9391,0.918918918918919,0.9166666666666666
1504,45.0,female,white,female,9378,0.918918918918919,0.9166666666666666
1505,45.0,female,white,female,20616,0.918918918918919,0.9166666666666666
1506,45.0,female,white,female,13183,0.918918918918919,0.9166666666666666
1507,45.0,female,white,female,13186,0.918918918918919,0.9166666666666666
1508,45.0,female,white,female,13187,0.918918918918919,0.9166666666666666
1509,45.0,female,black,female,10138,0.918918918918919,0.9166666666666666
1510,45.0,female,white,female,4958,0.918918918918919,0.9166666666666666
1511,45.0,female,white,female,18435,0.918918918918919,0.9166666666666666
1512,45.0,female,white,female,6977,0.918918918918919,0.9166666666666666
1513,45.0,female,white,female,14041,0.918918918918919,0.9166666666666666
1514,45.0,female,white,female,6898,0.918918918918919,0.9166666666666666
1515,45.0,female,white,female,13162,0.918918918918919,0.9166666666666666
1516,45.0,female,white,female,310,0.918918918918919,0.9166666666666666
1517,45.0,female,white,female,14500,0.918918918918919,0.9166666666666666
1518,45.0,female,white,female,3185,0.918918918918919,0.9166666666666666
1519,45.0,female,white,female,21190,0.918918918918919,0.9166666666666666
1520,45.0,female,white,female,10849,0.918918918918919,0.9166666666666666
1521,45.0,female,white,female,3302,0.918918918918919,0.9166666666666666
1522,45.0,female,white,female,690,0.918918918918919,0.9166666666666666
1523,45.0,female,white,female,12155,0.918918918918919,0.9166666666666666
1524,45.0,female,white,female,2687,0.918918918918919,0.9166666666666666
1525,45.0,female,white,female,9499,0.918918918918919,0.9166666666666666
1526,45.0,female,white,female,9517,0.918918918918919,0.9166666666666666
1527,45.0,female,white,female,275,0.918918918918919,0.9166666666666666
1528,45.0,female,white,female,18962,0.918918918918919,0.9166666666666666
1529,45.0,female,white,female,5608,0.918918918918919,0.9166666666666666
1530,45.0,female,white,female,1235,0.918918918918919,0.9166666666666666
1531,45.0,female,white,female,7796,0.918918918918919,0.9166666666666666
1532,45.0,female,white,female,17109,0.918918918918919,0.9166666666666666
1533,45.0,female,white,female,7806,0.918918918918919,0.9166666666666666
1534,45.0,female,white,female,17180,0.918918918918919,0.9166666666666666
1535,45.0,female,white,female,10148,0.918918918918919,0.9166666666666666
1536,45.0,female,white,female,9602,0.918918918918919,0.9166666666666666
1537,45.0,female,white,female,20915,0.918918918918919,0.9166666666666666
1538,45.0,female,white,female,20681,0.918918918918919,0.9166666666666666
1539,45.0,female,white,female,2608,0.918918918918919,0.9166666666666666
1540,45.0,female,white,female,21379,0.918918918918919,0.9166666666666666
1541,45.0,female,white,female,7813,0.918918918918919,0.9166666666666666
1542,45.0,female,white,female,21384,0.918918918918919,0.9166666666666666
1543,45.0,female,white,female,13992,0.918918918918919,0.9166666666666666
1544,45.0,female,white,female,3822,0.918918918918919,0.9166666666666666
1545,45.0,female,white,female,3847,0.918918918918919,0.9166666666666666
1546,45.0,female,white,female,20685,0.918918918918919,0.9166666666666666
1547,45.0,female,asian,female,14392,0.918918918918919,0.9166666666666666
1548,45.0,female,white,female,708,0.918918918918919,0.9166666666666666
1549,45.0,female,white,female,13501,0.918918918918919,0.9166666666666666
1550,45.0,female,other,female,13462,0.918918918918919,0.9166666666666666
1551,45.0,female,white,female,19324,0.918918918918919,0.9166666666666666
1552,45.0,female,white,female,6562,0.918918918918919,0.9166666666666666
1553,45.0,female,white,female,1665,0.918918918918919,0.9166666666666666
1554,45.0,female,white,female,8804,0.918918918918919,0.9166666666666666
1555,45.0,female,white,female,8844,0.918918918918919,0.9166666666666666
1556,45.0,female,white,female,1735,0.918918918918919,0.9166666666666666
1557,45.0,female,white,female,8851,0.918918918918919,0.9166666666666666
1558,45.0,female,white,female,3922,0.918918918918919,0.9166666666666666
1559,45.0,female,white,female,9644,0.918918918918919,0.9166666666666666
1560,45.0,female,white,female,9633,0.918918918918919,0.9166666666666666
1561,45.0,female,white,female,20714,0.918918918918919,0.9166666666666666
1562,45.0,female,asian,female,2614,0.918918918918919,0.9166666666666666
1563,45.0,female,white,female,13085,0.918918918918919,0.9166666666666666
1564,45.0,female,other,female,21415,0.918918918918919,0.9166666666666666
1565,45.0,female,white,female,1167,0.918918918918919,0.9166666666666666
1566,45.0,female,white,female,3856,0.918918918918919,0.9166666666666666
1567,45.0,female,white,female,956,0.918918918918919,0.9166666666666666
1568,45.0,female,white,female,10089,0.918918918918919,0.9166666666666666
1569,45.0,female,white,female,10091,0.918918918918919,0.9166666666666666
1570,45.0,female,white,female,2315,0.918918918918919,0.9166666666666666
1571,45.0,female,white,female,14896,0.918918918918919,0.9166666666666666
1572,45.0,female,white,female,12817,0.918918918918919,0.9166666666666666
1573,45.0,female,white,female,174,0.918918918918919,0.9166666666666666
1574,45.0,female,white,female,2253,0.918918918918919,0.9166666666666666
1575,45.0,female,white,female,4189,0.918918918918919,0.9166666666666666
1576,45.0,female,white,female,7663,0.918918918918919,0.9166666666666666
1577,45.0,female,hisp,female,16720,0.918918918918919,0.9166666666666666
1578,45.0,female,white,female,7683,0.918918918918919,0.9166666666666666
1579,45.0,female,white,female,7680,0.918918918918919,0.9166666666666666
1580,45.0,female,white,female,9991,0.918918918918919,0.9166666666666666
1581,45.0,female,white,female,20743,0.918918918918919,0.9166666666666666
1582,45.0,female,white,female,2591,0.918918918918919,0.9166666666666666
1583,45.0,female,white,female,2599,0.918918918918919,0.9166666666666666
1584,45.0,female,white,female,13946,0.918918918918919,0.9166666666666666
1585,45.0,female,white,female,995,0.918918918918919,0.9166666666666666
1586,45.0,female,white,female,7267,0.918918918918919,0.9166666666666666
1587,45.0,female,white,female,19610,0.918918918918919,0.9166666666666666
1588,45.0,female,white,female,19632,0.918918918918919,0.9166666666666666
1589,45.0,female,white,female,13840,0.918918918918919,0.9166666666666666
1590,45.0,female,white,female,9720,0.918918918918919,0.9166666666666666
1591,45.0,female,white,female,7510,0.918918918918919,0.9166666666666666
1592,45.0,female,white,female,7531,0.918918918918919,0.9166666666666666
1593,45.0,female,white,female,6370,0.918918918918919,0.9166666666666666
1594,45.0,female,asian,female,8848,0.918918918918919,0.9166666666666666
1595,45.0,female,white,female,10798,0.918918918918919,0.9166666666666666
1596,45.0,female,white,female,14420,0.918918918918919,0.9166666666666666
1597,45.0,female,white,female,5272,0.918918918918919,0.9166666666666666
1598,44.5,female,white,female,17392,0.9054054054054054,0.9027777777777777
1599,44.5,female,white,female,7465,0.9054054054054054,0.9027777777777777
1600,44.0,female,white,female,0,0.8918918918918919,0.8888888888888888
1601,44.0,female,white,female,5312,0.8918918918918919,0.8888888888888888
1602,44.0,female,white,female,5337,0.8918918918918919,0.8888888888888888
1603,44.0,female,white,female,5329,0.8918918918918919,0.8888888888888888
1604,44.0,female,white,female,22268,0.8918918918918919,0.8888888888888888
1605,44.0,female,white,female,2381,0.8918918918918919,0.8888888888888888
1606,44.0,female,white,female,9867,0.8918918918918919,0.8888888888888888
1607,44.0,female,hisp,female,19298,0.8918918918918919,0.8888888888888888
1608,44.0,female,white,female,21180,0.8918918918918919,0.8888888888888888
1609,44.0,female,white,female,1678,0.8918918918918919,0.8888888888888888
1610,44.0,female,black,female,6358,0.8918918918918919,0.8888888888888888
1611,44.0,female,white,female,4070,0.8918918918918919,0.8888888888888888
1612,44.0,female,white,female,16892,0.8918918918918919,0.8888888888888888
1613,44.0,female,white,female,1047,0.8918918918918919,0.8888888888888888
1614,44.0,female,asian,female,9914,0.8918918918918919,0.8888888888888888
1615,44.0,female,white,female,9965,0.8918918918918919,0.8888888888888888
1616,44.0,female,white,female,2500,0.8918918918918919,0.8888888888888888
1617,44.0,female,white,female,9773,0.8918918918918919,0.8888888888888888
1618,44.0,female,white,female,9803,0.8918918918918919,0.8888888888888888
1619,44.0,female,white,female,9793,0.8918918918918919,0.8888888888888888
1620,44.0,female,white,female,9885,0.8918918918918919,0.8888888888888888
1621,44.0,female,white,female,2389,0.8918918918918919,0.8888888888888888
1622,44.0,female,white,female,2408,0.8918918918918919,0.8888888888888888
1623,44.0,female,asian,female,14951,0.8918918918918919,0.8888888888888888
1624,44.0,female,white,female,5324,0.8918918918918919,0.8888888888888888
1625,44.0,female,white,female,12884,0.8918918918918919,0.8888888888888888
1626,44.0,female,white,female,12920,0.8918918918918919,0.8888888888888888
1627,44.0,female,white,female,20609,0.8918918918918919,0.8888888888888888
1628,44.0,female,white,female,20610,0.8918918918918919,0.8888888888888888
1629,44.0,female,white,female,9361,0.8918918918918919,0.8888888888888888
1630,44.0,female,white,female,16515,0.8918918918918919,0.8888888888888888
1631,44.0,female,white,female,13491,0.8918918918918919,0.8888888888888888
1632,44.0,female,white,female,20395,0.8918918918918919,0.8888888888888888
1633,44.0,female,white,female,1758,0.8918918918918919,0.8888888888888888
1634,44.0,female,white,female,1761,0.8918918918918919,0.8888888888888888
1635,44.0,female,white,female,20408,0.8918918918918919,0.8888888888888888
1636,44.0,female,white,female,6257,0.8918918918918919,0.8888888888888888
1637,44.0,female,white,female,17883,0.8918918918918919,0.8888888888888888
1638,44.0,female,white,female,13440,0.8918918918918919,0.8888888888888888
1639,44.0,female,white,female,7419,0.8918918918918919,0.8888888888888888
1640,44.0,female,white,female,7460,0.8918918918918919,0.8888888888888888
1641,44.0,female,asian,female,7489,0.8918918918918919,0.8888888888888888
1642,44.0,female,white,female,1093,0.8918918918918919,0.8888888888888888
1643,44.0,female,asian,female,1072,0.8918918918918919,0.8888888888888888
1644,44.0,female,white,female,4517,0.8918918918918919,0.8888888888888888
1645,44.0,female,white,female,6551,0.8918918918918919,0.8888888888888888
1646,44.0,female,white,female,17597,0.8918918918918919,0.8888888888888888
1647,44.0,female,white,female,6234,0.8918918918918919,0.8888888888888888
1648,44.0,female,white,female,4652,0.8918918918918919,0.8888888888888888
1649,44.0,female,white,female,14913,0.8918918918918919,0.8888888888888888
1650,44.0,female,white,female,14903,0.8918918918918919,0.8888888888888888
1651,44.0,female,asian,female,14924,0.8918918918918919,0.8888888888888888
1652,44.0,female,hisp,female,9690,0.8918918918918919,0.8888888888888888
1653,44.0,female,white,female,15056,0.8918918918918919,0.8888888888888888
1654,44.0,female,white,female,15061,0.8918918918918919,0.8888888888888888
1655,44.0,female,white,female,19249,0.8918918918918919,0.8888888888888888
1656,44.0,female,white,female,15536,0.8918918918918919,0.8888888888888888
1657,44.0,female,white,female,14526,0.8918918918918919,0.8888888888888888
1658,44.0,female,white,female,1797,0.8918918918918919,0.8888888888888888
1659,44.0,female,white,female,1741,0.8918918918918919,0.8888888888888888
1660,44.0,female,white,female,21119,0.8918918918918919,0.8888888888888888
1661,44.0,female,white,female,21137,0.8918918918918919,0.8888888888888888
1662,44.0,female,white,female,15524,0.8918918918918919,0.8888888888888888
1663,44.0,female,white,female,19049,0.8918918918918919,0.8888888888888888
1664,44.0,female,white,female,369,0.8918918918918919,0.8888888888888888
1665,44.0,female,asian,female,401,0.8918918918918919,0.8888888888888888
1666,44.0,female,white,female,4838,0.8918918918918919,0.8888888888888888
1667,44.0,female,white,female,19087,0.8918918918918919,0.8888888888888888
1668,44.0,female,white,female,2914,0.8918918918918919,0.8888888888888888
1669,44.0,female,white,female,9281,0.8918918918918919,0.8888888888888888
1670,44.0,female,white,female,21314,0.8918918918918919,0.8888888888888888
1671,44.0,female,hisp,female,1246,0.8918918918918919,0.8888888888888888
1672,44.0,female,white,female,21367,0.8918918918918919,0.8888888888888888
1673,44.0,female,white,female,14183,0.8918918918918919,0.8888888888888888
1674,44.0,female,white,female,14190,0.8918918918918919,0.8888888888888888
1675,44.0,female,white,female,458,0.8918918918918919,0.8888888888888888
1676,44.0,female,white,female,448,0.8918918918918919,0.8888888888888888
1677,44.0,female,white,female,5886,0.8918918918918919,0.8888888888888888
1678,44.0,female,white,female,4859,0.8918918918918919,0.8888888888888888
1679,44.0,female,white,female,10147,0.8918918918918919,0.8888888888888888
1680,44.0,female,white,female,5549,0.8918918918918919,0.8888888888888888
1681,44.0,female,white,female,5571,0.8918918918918919,0.8888888888888888
1682,44.0,female,white,female,17113,0.8918918918918919,0.8888888888888888
1683,44.0,female,asian,female,3800,0.8918918918918919,0.8888888888888888
1684,44.0,female,white,female,7795,0.8918918918918919,0.8888888888888888
1685,44.0,female,white,female,1244,0.8918918918918919,0.8888888888888888
1686,44.0,female,white,female,1245,0.8918918918918919,0.8888888888888888
1687,44.0,female,white,female,11912,0.8918918918918919,0.8888888888888888
1688,44.0,female,white,female,13696,0.8918918918918919,0.8888888888888888
1689,44.0,female,white,female,13651,0.8918918918918919,0.8888888888888888
1690,44.0,female,white,female,6872,0.8918918918918919,0.8888888888888888
1691,44.0,female,white,female,5617,0.8918918918918919,0.8888888888888888
1692,44.0,female,white,female,4942,0.8918918918918919,0.8888888888888888
1693,44.0,female,white,female,5647,0.8918918918918919,0.8888888888888888
1694,44.0,female,white,female,2724,0.8918918918918919,0.8888888888888888
1695,44.0,female,white,female,14658,0.8918918918918919,0.8888888888888888
1696,44.0,female,white,female,14175,0.8918918918918919,0.8888888888888888
1697,44.0,female,white,female,8142,0.8918918918918919,0.8888888888888888
1698,44.0,female,white,female,8301,0.8918918918918919,0.8888888888888888
1699,44.0,female,white,female,4411,0.8918918918918919,0.8888888888888888
1700,44.0,female,white,female,9571,0.8918918918918919,0.8888888888888888
1701,44.0,female,white,female,9576,0.8918918918918919,0.8888888888888888
1702,44.0,female,white,female,9559,0.8918918918918919,0.8888888888888888
1703,44.0,female,white,female,20668,0.8918918918918919,0.8888888888888888
1704,44.0,female,asian,female,14002,0.8918918918918919,0.8888888888888888
1705,44.0,female,white,female,14031,0.8918918918918919,0.8888888888888888
1706,44.0,female,white,female,14017,0.8918918918918919,0.8888888888888888
1707,44.0,female,white,female,7050,0.8918918918918919,0.8888888888888888
1708,44.0,female,hisp,female,1950,0.8918918918918919,0.8888888888888888
1709,44.0,female,white,female,14646,0.8918918918918919,0.8888888888888888
1710,44.0,female,white,female,14655,0.8918918918918919,0.8888888888888888
1711,44.0,female,other,female,17398,0.8918918918918919,0.8888888888888888
1712,44.0,female,asian,female,19462,0.8918918918918919,0.8888888888888888
1713,44.0,female,white,female,5599,0.8918918918918919,0.8888888888888888
1714,44.0,female,white,female,13128,0.8918918918918919,0.8888888888888888
1715,44.0,female,asian,female,13115,0.8918918918918919,0.8888888888888888
1716,44.0,female,white,female,2200,0.8918918918918919,0.8888888888888888
1717,44.0,female,white,female,10127,0.8918918918918919,0.8888888888888888
1718,44.0,female,white,female,9523,0.8918918918918919,0.8888888888888888
1719,44.0,female,white,female,3631,0.8918918918918919,0.8888888888888888
1720,44.0,female,white,female,2956,0.8918918918918919,0.8888888888888888
1721,44.0,female,white,female,9197,0.8918918918918919,0.8888888888888888
1722,44.0,female,white,female,9184,0.8918918918918919,0.8888888888888888
1723,44.0,female,hisp,female,2892,0.8918918918918919,0.8888888888888888
1724,44.0,female,white,female,9171,0.8918918918918919,0.8888888888888888
1725,44.0,female,white,female,811,0.8918918918918919,0.8888888888888888
1726,44.0,female,other,female,842,0.8918918918918919,0.8888888888888888
1727,44.0,female,asian,female,17444,0.8918918918918919,0.8888888888888888
1728,44.0,female,white,female,20089,0.8918918918918919,0.8888888888888888
1729,44.0,female,white,female,3513,0.8918918918918919,0.8888888888888888
1730,44.0,female,white,female,16123,0.8918918918918919,0.8888888888888888
1731,44.0,female,white,female,3504,0.8918918918918919,0.8888888888888888
1732,44.0,female,white,female,5938,0.8918918918918919,0.8888888888888888
1733,44.0,female,white,female,6053,0.8918918918918919,0.8888888888888888
1734,44.0,female,white,female,512,0.8918918918918919,0.8888888888888888
1735,44.0,female,white,female,1905,0.8918918918918919,0.8888888888888888
1736,44.0,female,white,female,14613,0.8918918918918919,0.8888888888888888
1737,44.0,female,white,female,3009,0.8918918918918919,0.8888888888888888
1738,44.0,female,black,female,4804,0.8918918918918919,0.8888888888888888
1739,44.0,female,white,female,13315,0.8918918918918919,0.8888888888888888
1740,44.0,female,white,female,481,0.8918918918918919,0.8888888888888888
1741,44.0,female,white,female,482,0.8918918918918919,0.8888888888888888
1742,44.0,female,white,female,467,0.8918918918918919,0.8888888888888888
1743,44.0,female,white,female,5545,0.8918918918918919,0.8888888888888888
1744,44.0,female,white,female,4112,0.8918918918918919,0.8888888888888888
1745,44.0,female,white,female,7219,0.8918918918918919,0.8888888888888888
1746,44.0,female,white,female,7719,0.8918918918918919,0.8888888888888888
1747,44.0,female,white,female,3869,0.8918918918918919,0.8888888888888888
1748,44.0,female,white,female,7726,0.8918918918918919,0.8888888888888888
1749,44.0,female,white,female,7756,0.8918918918918919,0.8888888888888888
1750,44.0,female,asian,female,13996,0.8918918918918919,0.8888888888888888
1751,44.0,female,white,female,9565,0.8918918918918919,0.8888888888888888
1752,44.0,female,white,female,2664,0.8918918918918919,0.8888888888888888
1753,44.0,female,white,female,15116,0.8918918918918919,0.8888888888888888
1754,44.0,female,white,female,15117,0.8918918918918919,0.8888888888888888
1755,44.0,female,white,female,9603,0.8918918918918919,0.8888888888888888
1756,44.0,female,white,female,20895,0.8918918918918919,0.8888888888888888
1757,44.0,female,white,female,2246,0.8918918918918919,0.8888888888888888
1758,44.0,female,white,female,14876,0.8918918918918919,0.8888888888888888
1759,44.0,female,white,female,13385,0.8918918918918919,0.8888888888888888
1760,44.0,female,hisp,female,19187,0.8918918918918919,0.8888888888888888
1761,44.0,female,white,female,3064,0.8918918918918919,0.8888888888888888
1762,44.0,female,white,female,21729,0.8918918918918919,0.8888888888888888
1763,44.0,female,white,female,4414,0.8918918918918919,0.8888888888888888
1764,44.0,female,white,female,14318,0.8918918918918919,0.8888888888888888
1765,44.0,female,white,female,1539,0.8918918918918919,0.8888888888888888
1766,44.0,female,hisp,female,8567,0.8918918918918919,0.8888888888888888
1767,44.0,female,asian,female,20712,0.8918918918918919,0.8888888888888888
1768,44.0,female,white,female,7614,0.8918918918918919,0.8888888888888888
1769,44.0,female,white,female,16782,0.8918918918918919,0.8888888888888888
1770,44.0,female,white,female,3929,0.8918918918918919,0.8888888888888888
1771,44.0,female,white,female,11416,0.8918918918918919,0.8888888888888888
1772,44.0,female,hisp,female,21434,0.8918918918918919,0.8888888888888888
1773,44.0,female,white,female,12325,0.8918918918918919,0.8888888888888888
1774,44.0,female,asian,female,551,0.8918918918918919,0.8888888888888888
1775,44.0,female,white,female,1170,0.8918918918918919,0.8888888888888888
1776,44.0,female,white,female,21401,0.8918918918918919,0.8888888888888888
1777,44.0,female,white,female,5017,0.8918918918918919,0.8888888888888888
1778,44.0,female,white,female,5576,0.8918918918918919,0.8888888888888888
1779,44.0,female,white,female,18544,0.8918918918918919,0.8888888888888888
1780,44.0,female,white,female,13101,0.8918918918918919,0.8888888888888888
1781,44.0,female,white,female,9607,0.8918918918918919,0.8888888888888888
1782,44.0,female,hisp,female,2613,0.8918918918918919,0.8888888888888888
1783,44.0,female,white,female,9040,0.8918918918918919,0.8888888888888888
1784,44.0,female,white,female,1842,0.8918918918918919,0.8888888888888888
1785,44.0,female,white,female,3444,0.8918918918918919,0.8888888888888888
1786,44.0,female,white,female,14269,0.8918918918918919,0.8888888888888888
1787,44.0,female,white,female,9093,0.8918918918918919,0.8888888888888888
1788,44.0,female,hisp,female,1177,0.8918918918918919,0.8888888888888888
1789,44.0,female,white,female,21410,0.8918918918918919,0.8888888888888888
1790,44.0,female,white,female,1169,0.8918918918918919,0.8888888888888888
1791,44.0,female,white,female,10942,0.8918918918918919,0.8888888888888888
1792,44.0,female,white,female,17555,0.8918918918918919,0.8888888888888888
1793,44.0,female,white,female,6636,0.8918918918918919,0.8888888888888888
1794,44.0,female,white,female,19181,0.8918918918918919,0.8888888888888888
1795,44.0,female,white,female,13386,0.8918918918918919,0.8888888888888888
1796,44.0,female,white,female,14359,0.8918918918918919,0.8888888888888888
1797,44.0,female,white,female,1553,0.8918918918918919,0.8888888888888888
1798,44.0,female,white,female,14328,0.8918918918918919,0.8888888888888888
1799,44.0,female,white,female,1822,0.8918918918918919,0.8888888888888888
1800,44.0,female,white,female,14566,0.8918918918918919,0.8888888888888888
1801,44.0,female,asian,female,10578,0.8918918918918919,0.8888888888888888
1802,44.0,female,white,female,3102,0.8918918918918919,0.8888888888888888
1803,44.0,female,white,female,20458,0.8918918918918919,0.8888888888888888
